ID	Referenced By	stats	name	resource	c_name_id	mnu_vision_face
240	20 refs poplist0301#25 poplist0301#377 poplist0301#382 poplist0301#383 poplist0301#386 poplist0301#387 poplist0301#388 poplist0301#389 poplist0301#394 poplist0301#395 poplist0301#396 poplist0301#400 poplist0301#405 poplist0301#406 poplist0301#407 poplist0301#408 poplist0301#412 poplist0301#416 poplist0301#421 poplist0301#422	Lancer Tirkin	Lancer Tirkin	633	Tirkin	0
241	2 refs poplist0301#392 poplist0301#398	Trainer Tirkin	Trainer Tirkin	633	Tirkin	0
242	9 refs poplist0301#116 poplist0301#117 poplist0301#118 poplist0301#119 poplist0301#132 poplist0301#134 poplist0301#135 poplist0301#140 poplist0301#198	Javelin Tirkin	Javelin Tirkin	635	Tirkin	0
243	18 refs JNL_quest0301#Monster Quest 3 - Part 2 poplist0301#14 poplist0301#139 poplist0301#140 poplist0301#195 poplist0301#196 poplist0301#376 poplist0301#379 poplist0301#380 poplist0301#381 poplist0301#393 poplist0301#397 poplist0301#414 poplist0301#416 poplist0301#418 poplist0301#422 poplist0301#423 poplist0301#424	Brave Tirkin	Brave Tirkin	635	Tirkin	0
244	8 refs poplist0301#120 poplist0301#121 poplist0301#122 poplist0301#123 poplist0301#124 poplist0301#136 poplist0301#197 poplist0301#199	Archer Tirkin	Archer Tirkin	637	Tirkin	0
245	10 refs poplist0301#137 poplist0301#138 poplist0301#140 poplist0301#384 poplist0301#385 poplist0301#388 poplist0301#389 poplist0301#414 poplist0301#419 poplist0301#423	Sniper Tirkin	Sniper Tirkin	637	Tirkin	0
246	14 refs poplist0301#377 poplist0301#378 poplist0301#382 poplist0301#383 poplist0301#390 poplist0301#391 poplist0301#405 poplist0301#406 poplist0301#407 poplist0301#408 poplist0301#413 poplist0301#415 poplist0301#421 poplist0301#424	Ranger Tirkin	Ranger Tirkin	637	Tirkin	0
247	10 refs JNL_quest0401#Homs Determination poplist0301#160 poplist0301#161 poplist0301#162 poplist0301#163 poplist0301#209 poplist0301#210 poplist0301#211 poplist0301#212 poplist0301#214	Sloth Gogol	Sloth Gogol	515	Gogol	0
248	8 refs poplist0301#164 poplist0301#213 poplist0301#214 poplist0301#231 poplist0301#233 poplist0301#235 poplist0301#236 poplist0301#238	Greed Gogol	Greed Gogol	515	Gogol	0
249	4 refs poplist0301#232 poplist0301#234 poplist0301#237 poplist0301#239	Gluttony Gogol	Gluttony Gogol	516	Gogol	0
250	6 refs poplist0301#165 poplist0301#347 poplist0301#349 poplist0301#351 poplist0301#353 poplist0301#355	Envy Gogol	Envy Gogol	516	Gogol	0
251	3 refs JNL_quest0701#Dadapon In Trouble poplist0301#193 poplist0301#194	Mount Torta	Mount Torta	595	Torta	0
252	11 refs JNL_quest0301#Monster Quest 3 - Part 1 poplist0301#206 poplist0301#207 poplist0301#253 poplist0301#254 poplist0301#255 poplist0301#369 poplist0301#370 poplist0301#372 poplist0301#374 poplist0301#375	Mechon M64	Mechon M64	423	White	0
253	6 refs poplist0301#204 poplist0301#206 poplist0301#207 poplist0301#253 poplist0301#254 poplist0301#255	Mechon M53	Mechon M53	409	White	0
254	3 refs poplist0301#369 poplist0301#370 poplist0301#372	Mechon M53X	Mechon M53X	409	White	0
255	5 refs poplist0301#201 poplist0301#202 poplist0301#251 poplist0301#252 poplist0301#373	Mechon M32	Mechon M32	414	White	0
256	2 refs poplist0301#200 poplist0301#205	M32 Scout Unit	M32 Scout Unit	414	White	0
257	7 refs poplist0301#203 poplist0301#207 poplist0301#208 poplist0301#251 poplist0301#252 poplist0301#255 poplist0301#371	M42 Scout Unit	M42 Scout Unit	439	White	0
258	2 refs poplist0301#42 poplist0301#47	Leg Piranhax	Leg Piranhax	589	Piranhax	0
259	2 refs poplist0301#272 poplist0301#273	Mellow Sardi	Mellow Sardi	590	Sardi	0
260	4 refs poplist0301#240 poplist0301#243 poplist0301#246 poplist0301#249	Envy Sardi	Envy Sardi	590	Sardi	0
261	11 refs poplist0301#325 poplist0301#327 poplist0301#329 poplist0301#346 poplist0301#348 poplist0301#350 poplist0301#352 poplist0301#354 poplist0301#362 poplist0301#364 poplist0301#366	Pandora Pod	Pandora Pod	652	Arachno	0
262	5 refs poplist0301#260 poplist0301#262 poplist0301#264 poplist0301#266 poplist0301#268	Daksha Pod	Daksha Pod	652	Arachno	0
263	3 refs poplist0301#409 poplist0301#410 poplist0301#411	Leg Tokilos	Leg Tokilos	535	Tokilos	0
264	30 refs poplist0301#73 poplist0301#76 poplist0301#83 poplist0301#86 poplist0301#89 poplist0301#94 poplist0301#97 poplist0301#102 poplist0301#105 poplist0301#148 poplist0301#151 poplist0301#154 poplist0301#159 poplist0301#168 poplist0301#171 poplist0301#242 poplist0301#245 poplist0301#248 poplist0301#283 poplist0301#296 poplist0301#299 poplist0301#302 poplist0301#305 poplist0301#308 poplist0301#337 poplist0301#340 poplist0301#343 poplist0301#358 poplist0301#427 poplist0301#430	Aqua Nebula	Aqua Nebula	599	Saturn	0
265	1 refs poplist0301#5	Mechon M71	Mechon M71	443	White	0
266	1 refs poplist0301#4	Mechon M71	Mechon M71	443	White	0
267	5 refs poplist0301#6 poplist0301#7 poplist0301#8 poplist0301#9 poplist0301#10	Mechon Tentacle	Mechon Tentacle	447	White	0
268	1 refs poplist0301#12	Mysterious Face	Mysterious Face	471	White	897
269	1 refs poplist0301#3	Berserk Ardun	Berserk Ardun	506	Beast	0
270	1 refs poplist0301#13	Napping Volfen	Napping Volfen	500	Volff	0
271	2 refs JNL_quest0301#Challenge 2 - Part 2 poplist0301#14	Vagrant Alfead	Vagrant Alfead	635	Tirkin	0
272	1 refs poplist0301#15	Armoured Rockwell	Armoured Rockwell	595	Torta	0
273	2 refs JNL_quest0301#Challenge 1 - Part 2 poplist0301#16	Violent Andante	Violent Andante	506	Ardun	0
274	2 refs JNL_quest0301#Challenge 1 - Part 1 poplist0301#17	White Eduardo	White Eduardo	520	Brog	0
275	1 refs poplist0301#18	Clifftop Bayern	Clifftop Bayern	565	King	0
276	2 refs JNL_quest0401#Nic's Training poplist0301#19	Canyon Valencia	Canyon Valencia	543	Rhogul	0
277	1 refs poplist0301#20	Night Cardamon	Night Cardamon	575	Wisp	0
278	1 refs poplist0301#21	Mysterious Barnaby	Mysterious Barnaby	557	Arachno	0
279	2 refs JNL_quest0301#Challenge 2 - Part 1 poplist0301#22	Trainer Harmelon	Trainer Harmelon	633	Tirkin	0
280	1 refs poplist0301#22	Berserk Ardun	Berserk Ardun	506	Ardun	0
281	1 refs poplist0301#23	Sniper Paramecia	Sniper Paramecia	637	Tirkin	0
282	2 refs JNL_quest0401#Homs Determination poplist0301#24	Territorial Rotbart	Territorial Rotbart	516	Gogol	0
283	1 refs poplist0301#25	Field Altrich	Field Altrich	635	Tirkin	0
284	1 refs poplist0301#26	Immovable Gonzalez	Immovable Gonzalez	515	Gogol	0
285	2 refs JNL_quest0301#Save the Girl! poplist0301#27	Ferocious Volff	Ferocious Volff	500	Volff	0
286	1 refs poplist0301#28	Fierce Vang	Fierce Vang	553	Vang	0
287	2 refs JNL_quest0301#The Greedy Monster poplist0301#29	Abnormal Brog	Abnormal Brog	520	Brog	0
288	4 refs JNL_quest0401#The Road Home JNL_quest0401#To Colony 6! poplist0301#30 poplist0301#36	Black Smoke Hox	Black Smoke Hox	497	Hox	0
289	4 refs JNL_quest0401#The Road Home JNL_quest0401#To Colony 6! poplist0301#31 poplist0301#37	White Smoke Hox	White Smoke Hox	498	Hox	0
290	1 refs poplist0301#32	Assault Flamii	Assault Flamii	539	Flamii	0
291	2 refs JNL_quest0701#It Definitely Exist! poplist0301#33	Daughter Empress	Daughter Empress	557	Arachno	0
292	2 refs JNL_quest0301#Legend of Mythical Empress poplist0301#34	Mythical Empress	Mythical Empress	563	Queen	0
293		293		635	Tirkin	0
294	2 refs JNL_quest0301#Earnest's Solitude poplist0301#35	Arrogant Tirkin	Arrogant Tirkin	635	Tirkin	0
295	2 refs poplist0301#1 poplist0301#2	Berserk Ardun	Berserk Ardun	506	White	0
296	1 refs poplist0301#11	Dummy Tentacle	Dummy Tentacle	444	White	0
297	2 refs poplist0301#6 poplist0301#7	Mechon Tentacle	Mechon Tentacle	447	White	0
298		298		409	White	0
299		299		409	White	0
300		300		409	White	0
301	5 refs poplist0401#44 poplist0401#47 poplist0401#49 poplist0401#51 poplist0401#54	Colony Flier	Colony Flier	574	Flier	0
302	5 refs poplist0401#49 poplist0401#97 poplist0401#99 poplist0401#102 poplist0401#104	Clima Flier	Clima Flier	574	Flier	0
303	5 refs poplist0401#88 poplist0401#91 poplist0401#94 poplist0401#115 poplist0401#118	Atmos Flier	Atmos Flier	574	Flier	0
304	9 refs poplist0401#45 poplist0401#48 poplist0401#50 poplist0401#52 poplist0401#55 poplist0401#98 poplist0401#100 poplist0401#103 poplist0401#105	Colony Wisp	Colony Wisp	575	Wisp	0
305	5 refs poplist0401#89 poplist0401#92 poplist0401#95 poplist0401#116 poplist0401#119	Bunker Wisp	Bunker Wisp	575	Wisp	0
306	8 refs poplist0401#75 poplist0401#76 poplist0401#77 poplist0401#78 poplist0401#79 poplist0401#80 poplist0401#81 poplist0401#82	Sky Rhogul	Sky Rhogul	543	Rhogul	0
307	7 refs poplist0401#64 poplist0401#66 poplist0401#67 poplist0401#68 poplist0401#70 poplist0401#107 poplist0401#108	Hard Hox	Hard Hox	497	Hox	0
308	6 refs poplist0401#109 poplist0401#111 poplist0401#121 poplist0401#122 poplist0401#123 poplist0401#124	Doom Hox	Doom Hox	497	Hox	0
309	13 refs JNL_quest0401#Safety First poplist0401#39 poplist0401#40 poplist0401#41 poplist0401#42 poplist0401#43 poplist0401#64 poplist0401#65 poplist0401#66 poplist0401#67 poplist0401#68 poplist0401#69 poplist0401#70	Soft Hox	Soft Hox	498	Hox	0
310	3 refs poplist0401#109 poplist0401#110 poplist0401#111	Morule Hox	Morule Hox	498	Hox	0
311	11 refs JNL_quest0401#Safety First poplist0401#36 poplist0401#37 poplist0401#38 poplist0401#56 poplist0401#57 poplist0401#58 poplist0401#59 poplist0401#60 poplist0401#61 poplist0401#63	Yellow Antol	Yellow Antol	560	Antol	0
312	3 refs poplist0401#112 poplist0401#113 poplist0401#114	Flamme Antol	Flamme Antol	560	Antol	0
313	4 refs poplist0401#57 poplist0401#59 poplist0401#61 poplist0401#62	Red Antol	Red Antol	561	Antol	0
314	2 refs poplist0401#112 poplist0401#113	Lubum Antol	Lubum Antol	561	Antol	0
315	15 refs poplist0401#46 poplist0401#53 poplist0401#71 poplist0401#72 poplist0401#73 poplist0401#74 poplist0401#90 poplist0401#93 poplist0401#96 poplist0401#101 poplist0401#106 poplist0401#117 poplist0401#120 poplist0401#142 poplist0401#143	Grom Nebula	Grom Nebula	601	Jupiter	0
316	6 refs JNL_quest0401#Safety First poplist0401#83 poplist0401#84 poplist0401#85 poplist0401#86 poplist0401#87	Water Upa	Water Upa	522	Upa	0
317	1 refs poplist0401#28	Graceful Holand	Graceful Holand	601	Jupiter	0
318	1 refs poplist0401#29	Drifter Jutard	Drifter Jutard	497	Hox	0
319	1 refs poplist0401#30	Lazy Hox	Lazy Hox	497	Hox	0
320	2 refs JNL_quest0401#Defend Colony 6 - Mechon poplist0401#31	Mechon M64 Armour+	Mechon M64 Armour+	423	White	0
321	2 refs JNL_quest0401#Defend Colony 6 - Reptile poplist0401#32	Fiery Igna	Fiery Igna	628	Igna	0
322	2 refs JNL_quest0401#Defend Colony 6 - Elite poplist0401#33	M71 Fire Support	M71 Fire Support	445	White	0
323	2 refs JNL_quest0401#Defend Colony 6 - Ancient poplist0401#34	Ancient Rhogulia	Ancient Rhogulia	544	Rhogul	0
324	2 refs JNL_quest0401#Defend Colony 6 - Demon poplist0401#35	Demon King Dragonia	Demon King Dragonia	529	Dragon	0
325		325		409	Flamii	0
326	2 refs poplist0401#1 poplist0401#3	Mechon M53X	Mechon M53X	409	White	0
327	1 refs poplist0401#1	Mechon M64X	Mechon M64X	423	White	0
328	1 refs poplist0401#2	Mechon M69X	Mechon M69X	428	White	0
329	1 refs poplist0401#4	Dummy	Dummy	466	Mystery	0
330	3 refs poplist0401#5 poplist0401#6 poplist0401#7	Dummy	Dummy	475	White	0
331	4 refs poplist0401#8 poplist0401#9 poplist0401#10 poplist0401#11	Dummy	Dummy	409	White	0
332		Dummy	Dummy	423	White	0
333	5 refs poplist0401#12 poplist0401#13 poplist0401#14 poplist0401#15 poplist0401#16	Dummy	Dummy	428	White	0
334		334		409	Flamii	0
335	2 refs poplist0401#136 poplist0401#137	Kyel Lexos	Kyel Lexos	593	Lexos	0
336	10 refs poplist0401#26 poplist0401#27 poplist0401#130 poplist0401#131 poplist0401#132 poplist0401#133 poplist0401#134 poplist0401#135 poplist0401#140 poplist0401#141	Asha Telethia	Asha Telethia	606	Telethia	0
337	7 refs poplist0401#125 poplist0401#126 poplist0401#127 poplist0401#128 poplist0401#129 poplist0401#138 poplist0401#139	Polkan Telethia	Polkan Telethia	605	Telethia	0
338	1 refs poplist0401#17	Sureny Telethia	Sureny Telethia	605	White	0
339	1 refs poplist0401#18	Sani Telethia	Sani Telethia	610	White	0
340	1 refs poplist0401#20	Inja Telethia	Inja Telethia	606	White	0
341	1 refs poplist0401#19	Sero Telethia	Sero Telethia	608	White	0
342	5 refs poplist0401#21 poplist0401#22 poplist0401#23 poplist0401#24 poplist0401#25	Asara Telethia	Asara Telethia	608	Telethia	0
343		Dummy Telethia D	Dummy Telethia D	609	White	0
344		344		409	White	0
345		345		409	White	0
346		346		409	White	0
347		347		409	White	0
348		348		409	White	0
349		349		409	White	0
350		350		409	White	0
351		351		409	White	0
352		352		409	White	0
353		353		409	White	0
354		354		409	White	0
355		355		409	White	0
356		356		409	White	0
357		357		409	White	0
358		358		409	White	0
359		359		409	White	0
360		360		409	White	0
361		361		409	White	0
362		362		409	White	0
363		363		409	White	0
364		364		409	White	0
365		365		409	White	0
366		366		409	White	0
367		367		409	White	0
368		368		409	White	0
369		369		409	White	0
370		Simple	Simple	489	White	0
371		Rage 1	Rage 1	489	White	0
372		Rage 2	Rage 2	489	White	0
373		Atrophy 1	Atrophy 1	489	White	0
374		Atrophy 2	Atrophy 2	489	White	0
375		Escape Atrophy	Escape Atrophy	489	White	0
376		Restricted Arts 1 (Rage	Restricted Arts 1 (Rage	489	White	0
377		Restricted Arts 2 (Rage	Restricted Arts 2 (Rage	489	White	0
378		Restricted Arts 1 (Atrophy	Restricted Arts 1 (Atrophy	489	White	0
379		Restricted Arts 2 (Atrophy	Restricted Arts 2 (Atrophy	489	White	0
380		Crazed	Crazed	489	White	0
381		Awakening	Awakening	489	White	0
382		Status Change (Weaken	Status Change (Weaken	489	White	0
383		Status Change (Strengthen	Status Change (Strengthen	489	White	0
384		Hit & Away	Hit & Away	489	White	0
385		Long-Distance	Long-Distance	489	White	0
386		Extra Long-Distance	Extra Long-Distance	489	White	0
387		Dinosaur Exception	Dinosaur Exception	528	White	0
388		Target Debuff (Strong	Target Debuff (Strong	489	White	0
389		389		409	White	0
390		390		409	White	0
391		391		409	White	0
392		392		409	White	0
393		393		409	White	0
394		394		409	White	0
395		395		409	White	0
396		396		409	White	0
397		397		409	White	0
398		398		409	White	0
399		399		409	White	0
400		400		409	White	0
401	10 refs poplist0402#9 poplist0402#10 poplist0402#17 poplist0402#18 poplist0402#19 poplist0402#32 poplist0402#33 poplist0402#34 poplist0402#40 poplist0402#43	Colony Upa	Colony Upa	522	Upa	0
402	2 refs poplist0402#41 poplist0402#42	Colony Lizard	Colony Lizard	524	Lizard	0
403	3 refs poplist0402#14 poplist0402#22 poplist0402#24	Junk Krabble	Junk Krabble	583	Krabble	0
404	4 refs poplist0402#16 poplist0402#23 poplist0402#27 poplist0402#28	Rock Krabble	Rock Krabble	584	Krabble	0
405	6 refs poplist0402#15 poplist0402#22 poplist0402#27 poplist0402#28 poplist0402#37 poplist0402#38	Materia Krabble	Materia Krabble	585	Krabble	0
406	8 refs poplist0402#11 poplist0402#20 poplist0402#21 poplist0402#25 poplist0402#26 poplist0402#35 poplist0402#36 poplist0402#39	Drunk Vang	Drunk Vang	554	Vang	0
407	10 refs poplist0402#12 poplist0402#29 poplist0402#53 poplist0402#54 poplist0402#57 poplist0402#62 poplist0402#68 poplist0402#72 poplist0402#75 poplist0402#76	M42 Scout Unit	M42 Scout Unit	439	White	0
408	12 refs poplist0402#13 poplist0402#30 poplist0402#31 poplist0402#46 poplist0402#49 poplist0402#52 poplist0402#56 poplist0402#64 poplist0402#65 poplist0402#66 poplist0402#69 poplist0402#73	Mechon M32X	Mechon M32X	414	White	0
409	4 refs poplist0402#64 poplist0402#67 poplist0402#70 poplist0402#74	M32 Transport Unit	M32 Transport Unit	415	White	0
410	5 refs poplist0402#44 poplist0402#47 poplist0402#51 poplist0402#53 poplist0402#55	Mechon M53X	Mechon M53X	409	White	0
411	10 refs poplist0402#58 poplist0402#68 poplist0402#71 poplist0402#72 poplist0402#75 poplist0402#76 poplist0402#77 poplist0402#78 poplist0402#79 poplist0402#80	Mechon M55	Mechon M55	411	White	0
412	6 refs poplist0402#45 poplist0402#47 poplist0402#48 poplist0402#50 poplist0402#51 poplist0402#53	Mechon M64X	Mechon M64X	423	White	0
413	10 refs poplist0402#54 poplist0402#59 poplist0402#60 poplist0402#61 poplist0402#71 poplist0402#75 poplist0402#76 poplist0402#77 poplist0402#78 poplist0402#81	Mechon M67	Mechon M67	429	White	0
414	2 refs poplist0402#63 poplist0402#82	Mechon M82	Mechon M82	433	White	0
415	2 refs poplist0402#83 poplist0402#84	Mechon M84	Mechon M84	435	White	0
416	2 refs BTL_GimmckBossRescue#3 poplist0402#1	Xord	Xord	472	White	897
417	1 refs poplist0402#4	Xord	Xord	473	White	897
418	2 refs poplist0402#2 poplist0402#3	Mechon M55	Mechon M55	411	White	0
419	2 refs poplist0402#2 poplist0402#3	Mechon M67	Mechon M67	429	White	0
420	1 refs poplist0402#5	Mechon M42	Mechon M42	439	White	0
421	1 refs poplist0402#5	Mechon M32X	Mechon M32X	414	White	0
422	1 refs poplist0402#5	Mechon M53X	Mechon M53X	409	White	0
423	2 refs JNL_quest0401#What is Courage?! poplist0402#6	Elegant Marin	Elegant Marin	585	Krabble	0
424	1 refs poplist0402#8	Vengeful Daulton	Vengeful Daulton	522	Upa	0
425	1 refs poplist0402#7	Dark Kisling	Dark Kisling	554	Vang	0
426		Captured Juju	Captured Juju	422	Yado	0
427		427		409	White	0
428		428		409	White	0
429		429		409	White	0
430		430		409	White	0
431		431		409	White	0
432		432		409	White	0
433		433		409	White	0
434		434		409	White	0
435		435		409	White	0
436		436		409	White	0
437		437		409	White	0
438		438		409	White	0
439		439		409	White	0
440		440		409	White	0
441		441		409	White	0
442		442		409	White	0
443		443		409	White	0
444		444		409	White	0
445		445		409	White	0
446		446		409	White	0
447		447		409	White	0
448		448		409	White	0
449		449		409	White	0
450		450		409	White	0
451		451		409	White	0
452		452		409	White	0
453		453		409	White	0
454		454		409	White	0
455		455		409	White	0
456		456		409	White	0
457		457		409	White	0
458		458		409	White	0
459		459		409	White	0
460		460		409	White	0
461		461		409	White	0
462		462		409	White	0
463		463		409	White	0
464		464		409	White	0
465		465		409	White	0
466		466		409	White	0
467		467		409	White	0
468		468		409	White	0
469		469		409	White	0
470		470		409	White	0
471		471		409	White	0
472		472		409	White	0
473		473		409	White	0
474		474		409	White	0
475		475		409	White	0
476		476		409	White	0
477		477		409	White	0
478		478		409	White	0
479		479		409	White	0
480		480		409	White	0
481		481		409	White	0
482		482		409	White	0
483		483		409	White	0
484		484		409	White	0
485		485		409	White	0
486		486		409	White	0
487		487		409	White	0
488		488		409	White	0
489		489		409	White	0
490		490		409	White	0
491		491		409	White	0
492		492		409	White	0
493		493		409	White	0
494		494		409	White	0
495		495		409	White	0
496		496		409	White	0
497		497		409	White	0
498		498		409	White	0
499		499		409	White	0
500		500		409	White	0
501	20 refs poplist0501#27 poplist0501#37 poplist0501#39 poplist0501#50 poplist0501#52 poplist0501#54 poplist0501#100 poplist0501#102 poplist0501#104 poplist0501#106 poplist0501#108 poplist0501#136 poplist0501#226 poplist0501#228 poplist0501#230 poplist0501#255 poplist0501#313 poplist0501#315 poplist0501#317 poplist0501#321	Aqua Nebula	Aqua Nebula	599	Saturn	0
502	9 refs poplist0501#134 poplist0501#181 poplist0501#183 poplist0501#185 poplist0501#187 poplist0501#189 poplist0501#274 poplist0501#300 poplist0501#302	Wind Nebula	Wind Nebula	597	Uranus	0
503	29 refs poplist0501#28 poplist0501#38 poplist0501#40 poplist0501#51 poplist0501#53 poplist0501#55 poplist0501#101 poplist0501#103 poplist0501#105 poplist0501#107 poplist0501#109 poplist0501#135 poplist0501#137 poplist0501#182 poplist0501#184 poplist0501#186 poplist0501#188 poplist0501#190 poplist0501#227 poplist0501#229 poplist0501#231 poplist0501#256 poplist0501#275 poplist0501#301 poplist0501#303 poplist0501#314 poplist0501#316 poplist0501#318 poplist0501#322	Frost Nebula	Frost Nebula	602	Venus	0
504	12 refs poplist0501#26 poplist0501#29 poplist0501#35 poplist0501#36 poplist0501#41 poplist0501#42 poplist0501#43 poplist0501#44 poplist0501#76 poplist0501#77 poplist0501#78 poplist0501#79	Acid Upa	Acid Upa	522	Upa	0
505	4 refs poplist0501#264 poplist0501#265 poplist0501#266 poplist0501#267	Mad Upa	Mad Upa	523	Upa	0
506	12 refs JNL_quest0501#Monster Quest 3 poplist0501#191 poplist0501#193 poplist0501#209 poplist0501#211 poplist0501#237 poplist0501#239 poplist0501#276 poplist0501#278 poplist0501#280 poplist0501#282 poplist0501#323	Mist Rhogul	Mist Rhogul	543	Rhogul	0
